,score_2,td_err_2,score_131,td_err_131,score_1729,td_err_1729
284,95,5.138093031466052,10,5.293769923221069,174,6.330560796643533
285,10,5.0227482517044395,9,5.0493563946309035,34,5.280909012660604
286,10,5.956844802410082,193,5.3613431153023585,146,4.0738188472243095
287,10,6.337507396445388,8,4.980762993759089,194,2.9832867780352594
288,86,5.860034129593445,8,3.6818473623983925,156,2.924380276229478
289,120,6.617854637267277,50,5.638794197343968,194,4.340046082704652
290,17,5.29792412176694,136,5.602856414365801,165,3.267414880299103
291,18,5.029115230336247,172,5.49945451840453,123,3.9441095319476105
292,70,4.328048058882896,27,6.128621378417825,23,5.073460357586328
293,61,4.231311853314525,88,5.90592922409336,27,5.013581554138717
294,9,3.658961601328989,9,6.5038450166036395,48,4.6337889464238655
295,9,5.4077721845506765,26,5.759861109436581,135,5.408142009969783
296,118,6.034898507845845,33,4.571651780264984,132,5.374011537017761
297,10,5.603213363776183,33,3.945630494610462,141,6.752481025519435
298,15,8.347454701883683,8,5.118984274248164,106,3.811561359862911
299,10,7.214429984413183,191,6.146543744251724,162,5.353877099822147
