,score_2,td_err_2,score_131,td_err_131,score_1729,td_err_1729,score_4027,td_err_4027,score_10069,td_err_10069
89,17,1.008811181539935,17,1.0090754844575966,19,1.0088111815399352,18,1.0090094152187083,10,1.0092736662240491
90,16,1.0094718090830141,13,1.0092736662240491,11,1.0092076099594174,20,1.0086790041104916,12,1.0092076099594174
91,12,1.009471809083014,16,1.0090754844575966,30,1.009141549370883,20,1.0093397181656267,15,1.0090754844575966
92,10,1.0092076099594174,10,1.0086790041104918,11,1.009141549370883,12,1.0085468093582304,15,1.008811181539935
93,13,1.008811181539935,13,1.0090754844575966,19,1.0092076099594174,11,1.0090094152187083,19,1.009141549370883
94,16,1.008612908900139,14,1.0092076099594174,16,1.0093397181656267,20,1.0090754844575966,10,1.0093397181656267
95,11,1.0092076099594174,15,1.0092076099594174,11,1.009141549370883,15,1.0086790041104918,21,1.009141549370883
96,15,1.0092076099594174,30,1.0088772637607277,12,1.0092076099594174,13,1.0092076099594174,12,1.0090094152187083
97,12,1.0086790041104918,15,1.0089433416533689,20,1.009141549370883,15,1.008877263760728,8,1.0088111815399352
98,11,1.008877263760728,17,1.0092076099594174,25,1.0088772637607277,17,1.009141549370883,12,1.0090754844575966
99,13,1.008877263760728,15,1.008877263760728,11,1.0090754844575966,12,1.0090094152187083,13,1.0092736662240491
100,8,1.0088772637607277,12,1.0090094152187083,12,1.00874509499014,14,1.0086790041104918,10,1.0090094152187083
101,13,1.0092076099594174,12,1.0089433416533689,19,1.0093397181656267,16,1.0090094152187083,16,1.0092076099594174
102,12,1.008811181539935,10,1.008877263760728,11,1.0092736662240491,11,1.00874509499014,12,1.00874509499014
103,15,1.0090094152187083,15,1.0090094152187083,12,1.0092736662240491,11,1.0089433416533689,11,1.0092076099594174
104,16,1.0086790041104916,10,1.0086790041104916,14,1.0092076099594174,17,1.008612908900139,10,1.0089433416533689
105,12,1.0083484847346509,12,1.0089433416533689,13,1.008877263760728,11,1.0086790041104916,12,1.008877263760728
106,15,1.0086790041104916,16,1.0088111815399352,10,1.0090094152187083,15,1.0085468093582304,10,1.0089433416533689
107,9,1.009141549370883,14,1.009141549370883,10,1.0090754844575964,19,1.00874509499014,17,1.0090754844575966
108,14,1.0085468093582304,9,1.0089433416533689,13,1.0089433416533689,13,1.0090094152187083,10,1.0088772637607277
109,8,1.00874509499014,12,1.0094057657849989,12,1.0089433416533689,28,1.0088111815399352,13,1.008811181539935
110,10,1.0088772637607277,12,1.0089433416533689,9,1.0092076099594176,19,1.0090094152187083,14,1.0093397181656267
111,13,1.008612908900139,9,1.0083484847346509,20,1.0089433416533689,14,1.0089433416533689,10,1.0086790041104916
112,11,1.0090094152187083,15,1.00874509499014,16,1.0089433416533689,9,1.0093397181656267,13,1.009141549370883
113,10,1.0090094152187083,10,1.0094057657849989,12,1.0090754844575966,12,1.008877263760728,15,1.0094057657849989
114,10,1.0088772637607277,9,1.0094057657849989,11,1.0090094152187083,10,1.0092076099594174,11,1.0086790041104918
115,12,1.0090754844575966,12,1.008811181539935,11,1.0088772637607277,10,1.009141549370883,12,1.008811181539935
116,10,1.0089433416533689,10,1.0090094152187083,9,1.0093397181656267,14,1.0094718090830141,11,1.0090094152187083
117,9,1.0090754844575966,9,1.0088772637607277,15,1.0090754844575966,8,1.008612908900139,9,1.0090094152187083
118,9,1.0092076099594174,10,1.0092076099594174,9,1.0089433416533689,12,1.0088772637607277,18,1.008811181539935
119,10,1.008811181539935,10,1.0090754844575966,11,1.0089433416533689,10,1.0090754844575966,18,1.0090754844575966
120,10,1.0090094152187083,9,1.0089433416533689,9,1.0090754844575966,13,1.0090094152187083,14,1.009141549370883
121,12,1.0085468093582304,11,1.0090094152187083,12,1.009141549370883,11,1.008877263760728,9,1.0092076099594174
122,16,1.0092076099594174,11,1.0095378480605206,13,1.0092736662240491,21,1.008811181539935,13,1.0090094152187083
123,9,1.0086790041104918,10,1.0092736662240491,9,1.008811181539935,11,1.008811181539935,10,1.008877263760728
124,10,1.0088111815399352,29,1.0092076099594174,11,1.0093397181656267,9,1.0089433416533689,14,1.009141549370883
125,9,1.008612908900139,10,1.008811181539935,10,1.0090094152187083,10,1.0090094152187083,12,1.009141549370883
126,13,1.0086790041104916,10,1.0092076099594174,11,1.0090094152187083,10,1.0084145972763383,11,1.00874509499014
127,10,1.0090094152187083,10,1.0083484847346509,11,1.008612908900139,10,1.0089433416533689,11,1.0089433416533689
128,15,1.0094718090830141,11,1.0085468093582304,11,1.0090094152187083,10,1.0088772637607277,14,1.008811181539935
129,9,1.0094057657849989,11,1.0089433416533689,9,1.009141549370883,10,1.0085468093582304,12,1.0090094152187083
130,11,1.0086790041104916,8,1.0086790041104916,13,1.0092076099594174,9,1.0086790041104918,13,1.00874509499014
131,8,1.008877263760728,8,1.0085468093582304,12,1.008877263760728,14,1.008877263760728,11,1.0089433416533689
132,9,1.0090094152187083,11,1.0088772637607277,9,1.008811181539935,9,1.0090754844575966,9,1.0084145972763383
133,9,1.0090094152187083,11,1.008612908900139,11,1.008877263760728,10,1.0094718090830141,13,1.0085468093582304
134,11,1.0089433416533689,11,1.0089433416533689,9,1.0092736662240491,10,1.0088772637607277,10,1.0092076099594176
135,11,1.0090094152187083,11,1.0088772637607277,11,1.0088111815399352,14,1.0086790041104916,9,1.0089433416533689
136,13,1.0086790041104918,9,1.0088111815399352,15,1.009141549370883,8,1.009141549370883,11,1.0088772637607277
137,9,1.0090754844575966,9,1.0090754844575966,12,1.0089433416533689,8,1.0085468093582304,11,1.0085468093582304
138,8,1.0083484847346509,14,1.0092076099594174,9,1.0085468093582304,9,1.008612908900139,10,1.0088111815399352
139,10,1.009141549370883,10,1.0088772637607277,12,1.008612908900139,10,1.0090754844575966,10,1.0083484847346509
140,9,1.0089433416533689,11,1.0089433416533689,13,1.0092076099594174,10,1.00874509499014,9,1.0089433416533689
141,12,1.0094057657849989,9,1.0094057657849989,11,1.008612908900139,12,1.008877263760728,10,1.008612908900139
142,10,1.0088772637607277,12,1.008811181539935,9,1.0090094152187083,9,1.0085468093582304,10,1.0085468093582304
143,10,1.0088772637607277,12,1.0090754844575966,12,1.009141549370883,11,1.0088772637607277,12,1.0086790041104918
144,16,1.0088772637607277,13,1.0090094152187083,10,1.0094057657849989,12,1.00874509499014,8,1.008811181539935
145,9,1.008877263760728,11,1.008811181539935,10,1.0092736662240491,12,1.0089433416533689,9,1.009141549370883
146,11,1.00874509499014,10,1.0088111815399352,9,1.0089433416533689,8,1.0090754844575966,13,1.008811181539935
147,8,1.0088111815399352,10,1.0090754844575966,8,1.008877263760728,11,1.0092076099594174,10,1.0086790041104918
148,9,1.008612908900139,9,1.0088772637607277,9,1.0090754844575966,9,1.0086790041104918,11,1.008877263760728
149,9,1.00874509499014,10,1.0086790041104916,9,1.0090754844575966,10,1.0090094152187083,10,1.0086790041104918
150,11,1.0090094152187083,8,1.0090094152187083,10,1.00874509499014,13,1.0085468093582304,11,1.0088772637607277
151,11,1.008282367857999,10,1.00874509499014,10,1.0090094152187083,8,1.0086790041104916,10,1.00874509499014
152,8,1.0086790041104918,8,1.0090754844575966,10,1.0090754844575966,9,1.0090754844575966,11,1.0092736662240491
153,9,1.0090094152187083,12,1.0084145972763383,11,1.0090094152187083,11,1.0086790041104916,10,1.0092076099594174
154,10,1.008612908900139,9,1.008612908900139,10,1.008612908900139,13,1.0092076099594176,11,1.0088772637607277
155,8,1.009141549370883,11,1.00874509499014,10,1.0089433416533689,9,1.00874509499014,9,1.0089433416533689
156,11,1.0090094152187083,10,1.0086790041104918,9,1.0085468093582304,10,1.008612908900139,9,1.0086790041104918
157,10,1.008811181539935,9,1.0090094152187083,10,1.009141549370883,9,1.0088772637607277,8,1.0085468093582304
158,10,1.008612908900139,9,1.0084145972763383,10,1.008612908900139,11,1.00874509499014,11,1.0086790041104916
159,10,1.0089433416533689,10,1.0089433416533689,12,1.0089433416533689,9,1.0089433416533689,9,1.0084807054839142
160,8,1.00874509499014,9,1.0090094152187083,9,1.0088111815399352,10,1.0083484847346509,8,1.0084145972763383
161,8,1.0089433416533689,8,1.0084807054839142,9,1.0085468093582304,10,1.0086790041104916,11,1.0088111815399352
162,11,1.00874509499014,10,1.0090754844575966,10,1.008811181539935,10,1.0089433416533689,10,1.0086790041104918
163,9,1.0085468093582304,10,1.008282367857999,9,1.008877263760728,8,1.0093397181656267,8,1.0090754844575966
164,13,1.0090754844575966,10,1.008282367857999,10,1.0084807054839142,10,1.0088772637607277,11,1.0084807054839142
165,11,1.008877263760728,9,1.008612908900139,10,1.008811181539935,11,1.0081501210963904,11,1.0089433416533689
166,9,1.0084807054839142,13,1.0093397181656267,11,1.0090754844575966,10,1.0080839912097272,8,1.0089433416533689
167,11,1.008877263760728,12,1.0084807054839142,9,1.0089433416533689,9,1.009141549370883,9,1.0086790041104916
168,10,1.0086790041104918,10,1.0090754844575966,9,1.0086790041104916,12,1.008612908900139,10,1.0090094152187083
169,10,1.0085468093582304,10,1.0089433416533689,10,1.0085468093582304,9,1.0088772637607277,12,1.0090094152187083
170,10,1.0086790041104916,14,1.0084807054839142,10,1.0086790041104918,11,1.0084807054839142,9,1.0084145972763383
171,10,1.0086790041104918,11,1.008811181539935,8,1.0084807054839142,11,1.0088772637607277,10,1.00874509499014
172,9,1.0084807054839142,9,1.0088111815399352,9,1.0092736662240491,10,1.0086790041104918,11,1.008811181539935
173,10,1.0081501210963904,11,1.0090094152187083,9,1.0089433416533689,9,1.0090754844575966,9,1.0088772637607277
174,9,1.0090094152187083,10,1.0090094152187083,10,1.008811181539935,10,1.0084145972763385,10,1.0086790041104918
175,9,1.00874509499014,8,1.0090094152187083,11,1.0084807054839142,11,1.0089433416533689,11,1.0081501210963904
176,8,1.0086790041104918,11,1.0086790041104918,9,1.0085468093582304,9,1.008877263760728,9,1.008612908900139
177,9,1.0085468093582304,12,1.0092076099594176,9,1.0088111815399352,10,1.0084807054839142,10,1.0084145972763385
178,10,1.00874509499014,9,1.008811181539935,9,1.008811181539935,9,1.00874509499014,9,1.008612908900139
179,12,1.0090094152187083,10,1.0092736662240491,9,1.008877263760728,11,1.00874509499014,9,1.0090754844575964
180,10,1.0089433416533689,9,1.008612908900139,8,1.00874509499014,10,1.0092076099594174,9,1.0086790041104918
181,8,1.0089433416533689,9,1.00874509499014,9,1.0090754844575966,9,1.009273666224049,9,1.0084807054839142
182,11,1.0090754844575966,9,1.0086790041104916,10,1.0089433416533689,9,1.0093397181656267,9,1.008811181539935
183,10,1.0083484847346509,9,1.0089433416533689,11,1.0083484847346509,10,1.0085468093582304,11,1.008877263760728
184,8,1.008811181539935,9,1.0090094152187083,9,1.0088772637607277,10,1.008282367857999,11,1.009141549370883
185,9,1.0092076099594174,9,1.0090754844575964,9,1.0092076099594176,10,1.008612908900139,8,1.008612908900139
186,10,1.008877263760728,10,1.0086790041104918,9,1.0093397181656267,9,1.0084145972763385,9,1.008811181539935
187,10,1.0083484847346509,10,1.0088772637607277,8,1.0093397181656267,8,1.0094057657849989,9,1.00874509499014
188,9,1.0089433416533689,10,1.009141549370883,8,1.0089433416533689,10,1.0088772637607277,10,1.009141549370883
189,8,1.008877263760728,9,1.009141549370883,10,1.0084145972763383,10,1.008612908900139,12,1.008811181539935
190,9,1.0086790041104916,10,1.0084807054839142,8,1.0089433416533689,9,1.0090754844575966,9,1.00874509499014
191,11,1.0089433416533689,9,1.0084807054839142,10,1.0092076099594174,9,1.0086790041104916,10,1.00874509499014
192,9,1.0090754844575966,11,1.0085468093582304,9,1.0081501210963904,9,1.008612908900139,8,1.008877263760728
193,9,1.0086790041104918,8,1.0090094152187083,10,1.00874509499014,9,1.0083484847346509,10,1.0088772637607277
194,10,1.008811181539935,11,1.0089433416533689,10,1.0085468093582304,9,1.008811181539935,10,1.0088772637607277
195,10,1.008612908900139,9,1.0081501210963904,9,1.0088772637607277,8,1.0081501210963904,8,1.008811181539935
196,9,1.00874509499014,10,1.0086790041104916,9,1.008811181539935,9,1.0084807054839142,8,1.008282367857999
197,9,1.0080178569846867,9,1.008282367857999,10,1.009141549370883,10,1.0085468093582304,9,1.00874509499014
198,9,1.00874509499014,9,1.0085468093582304,11,1.0090094152187083,10,1.0085468093582304,10,1.0085468093582304
199,10,1.0090094152187083,8,1.0084807054839142,9,1.009141549370883,10,1.0080178569846865,9,1.0083484847346509
200,9,1.00874509499014,9,1.0086790041104918,10,1.0086790041104918,10,1.0090754844575966,10,1.008612908900139
201,9,1.008877263760728,9,1.008811181539935,9,1.008811181539935,10,1.0084807054839142,10,1.009141549370883
202,10,1.0086790041104916,9,1.00874509499014,9,1.00874509499014,11,1.0084807054839142,9,1.00874509499014
203,9,1.008612908900139,9,1.0084145972763383,10,1.008811181539935,9,1.0084145972763383,9,1.00874509499014
204,9,1.008612908900139,9,1.008612908900139,10,1.0089433416533689,8,1.0085468093582304,8,1.0085468093582304
205,9,1.00874509499014,9,1.008282367857999,9,1.0084807054839142,8,1.0085468093582304,10,1.008811181539935
206,10,1.0081501210963904,9,1.0084807054839142,9,1.008612908900139,8,1.0088772637607277,9,1.0081501210963904
207,9,1.0089433416533689,9,1.0086790041104916,10,1.0089433416533689,11,1.0090094152187083,9,1.0084807054839142
208,9,1.0086790041104918,9,1.008811181539935,10,1.0088772637607277,8,1.0084807054839142,9,1.0085468093582304
209,10,1.0083484847346509,10,1.0084807054839142,10,1.009141549370883,9,1.0085468093582304,10,1.008612908900139
210,10,1.0088772637607277,10,1.00874509499014,10,1.008811181539935,10,1.0086790041104916,10,1.0086790041104918
211,10,1.009141549370883,9,1.0083484847346509,9,1.0083484847346509,8,1.008811181539935,9,1.0083484847346509
212,9,1.00874509499014,11,1.0083484847346509,8,1.0086790041104916,11,1.0088111815399352,8,1.009273666224049
213,10,1.0084807054839142,9,1.00874509499014,8,1.0085468093582304,9,1.009141549370883,9,1.0089433416533689
214,10,1.0085468093582304,9,1.0090094152187083,10,1.008877263760728,10,1.0090754844575966,10,1.0094057657849989
215,10,1.0086790041104916,9,1.0089433416533689,9,1.008612908900139,10,1.0085468093582304,9,1.0085468093582304
216,9,1.008612908900139,9,1.0084145972763383,9,1.0081501210963904,10,1.0090094152187083,9,1.0088772637607277
217,8,1.0084807054839142,9,1.008612908900139,9,1.0084145972763385,11,1.0086790041104918,9,1.008811181539935
218,10,1.00874509499014,8,1.0085468093582304,8,1.0084145972763383,9,1.0083484847346509,10,1.0085468093582304
219,10,1.008612908900139,10,1.0085468093582304,9,1.0083484847346509,9,1.0089433416533689,9,1.0090094152187083
220,9,1.0090094152187083,10,1.0085468093582304,10,1.008811181539935,10,1.008811181539935,10,1.008612908900139
221,10,1.008612908900139,10,1.0086790041104918,10,1.0084145972763385,10,1.008811181539935,9,1.008282367857999
222,9,1.009141549370883,9,1.0084807054839142,9,1.0089433416533689,9,1.0088772637607277,10,1.0086790041104916
223,8,1.0084145972763385,10,1.00874509499014,9,1.0088111815399352,8,1.0086790041104918,10,1.0085468093582304
224,9,1.008612908900139,9,1.008612908900139,10,1.0084145972763383,10,1.00874509499014,10,1.0083484847346509
225,9,1.0084145972763383,10,1.0084807054839142,10,1.0086790041104918,9,1.008282367857999,10,1.00874509499014
226,9,1.0086790041104916,10,1.0086790041104916,9,1.008612908900139,11,1.0086790041104916,9,1.0090754844575966
227,9,1.0085468093582304,10,1.0090094152187083,10,1.008612908900139,10,1.0090094152187083,9,1.0081501210963904
228,8,1.0089433416533689,10,1.0094057657849989,10,1.0085468093582304,8,1.0092076099594174,10,1.008282367857999
229,11,1.00874509499014,9,1.008612908900139,9,1.0093397181656267,10,1.0085468093582304,11,1.008612908900139
230,9,1.0086790041104918,9,1.0085468093582304,9,1.0085468093582304,8,1.0089433416533689,9,1.0081501210963904
231,9,1.0089433416533689,9,1.0081501210963904,9,1.0090094152187083,10,1.008811181539935,10,1.008612908900139
232,9,1.0083484847346509,9,1.0086790041104918,9,1.0089433416533689,10,1.0086790041104918,9,1.0086790041104918
233,10,1.0086790041104916,10,1.008282367857999,9,1.0083484847346509,10,1.008612908900139,9,1.0081501210963904
234,9,1.0082162466455298,10,1.00874509499014,11,1.0084807054839142,10,1.0088111815399352,10,1.00874509499014
235,10,1.0083484847346509,9,1.008877263760728,10,1.009141549370883,10,1.0085468093582304,8,1.00874509499014
236,8,1.00874509499014,9,1.0089433416533689,9,1.008612908900139,10,1.008811181539935,9,1.0090094152187083
237,10,1.0086790041104916,8,1.0086790041104918,10,1.0085468093582304,9,1.009141549370883,10,1.008877263760728
238,9,1.0084807054839142,9,1.00874509499014,10,1.0088111815399352,10,1.008811181539935,8,1.008811181539935
239,9,1.0085468093582304,9,1.0089433416533689,10,1.0081501210963904,10,1.0084807054839142,8,1.00874509499014
240,9,1.0089433416533689,9,1.00874509499014,10,1.0092736662240491,9,1.0088772637607277,8,1.0089433416533689
241,10,1.0081501210963904,9,1.0089433416533689,9,1.0084145972763385,9,1.008612908900139,9,1.0080178569846865
242,8,1.008348484734651,8,1.0084145972763385,10,1.009141549370883,10,1.0084807054839142,10,1.0083484847346509
243,11,1.008811181539935,9,1.00874509499014,9,1.0088772637607277,9,1.0090094152187083,10,1.0089433416533689
244,9,1.008877263760728,10,1.0084807054839142,10,1.00874509499014,10,1.0084807054839142,8,1.0084807054839142
245,10,1.0084807054839142,10,1.0085468093582304,10,1.00874509499014,10,1.00874509499014,9,1.008282367857999
246,10,1.00874509499014,10,1.008282367857999,8,1.0088111815399352,9,1.00874509499014,10,1.0080839912097272
247,9,1.008612908900139,10,1.008612908900139,9,1.0084807054839142,9,1.0085468093582304,9,1.0084145972763383
248,10,1.0089433416533689,8,1.0084807054839142,8,1.0086790041104916,10,1.0089433416533689,8,1.0083484847346509
249,9,1.0084807054839142,8,1.0085468093582304,9,1.008811181539935,8,1.0084145972763385,10,1.008612908900139
250,10,1.0084145972763383,9,1.008282367857999,9,1.0083484847346509,9,1.0085468093582304,8,1.00874509499014
251,10,1.008612908900139,10,1.0090094152187083,10,1.008612908900139,10,1.00874509499014,9,1.008811181539935
252,8,1.0084807054839142,10,1.00874509499014,10,1.0084145972763383,8,1.00874509499014,10,1.0084807054839142
